valid_time_gmt,temp,wspd,pressure,precip_hrly
2024-01-08 20:51,41,3,30.42,0
2024-01-08 21:51,40,0,30.4,0
2024-01-08 22:51,39,0,30.4,0
2024-01-08 23:51,38,0,30.39,0
2024-01-09 00:51,38,5,30.41,0
2024-01-09 01:51,37,6,30.39,0
2024-01-09 02:51,35,3,30.4,0
2024-01-09 03:51,35,5,30.37,0
2024-01-09 04:51,35,3,30.36,0
2024-01-09 05:51,35,5,30.36,0
2024-01-09 06:51,37,7,30.34,0
2024-01-09 07:51,40,8,30.3,0
2024-01-09 08:51,42,9,30.29,0
2024-01-09 09:51,43,9,30.28,0
2024-01-09 10:51,44,9,30.25,0
2024-01-09 11:51,43,16,30.17,0.01
2024-01-09 12:51,43,17,30.09,0.01
2024-01-09 13:51,44,18,30.03,0.02
2024-01-09 14:10,44,18,30.02,0.02
2024-01-09 14:51,44,18,29.97,0.07
2024-01-09 15:51,46,23,29.89,0.07
2024-01-09 16:51,47,25,29.81,0.05
2024-01-09 17:51,49,23,29.73,0.1
2024-01-09 18:51,51,30,29.63,0.13
2024-01-09 19:51,52,24,29.53,0.17
2024-01-09 20:51,55,17,29.42,0.33
2024-01-09 21:02,54,25,29.4,0.07
2024-01-09 21:51,55,26,29.3,0.37
2024-01-09 22:16,56,31,29.27,0.11
2024-01-09 22:51,57,36,29.22,0.21
2024-01-09 23:17,56,17,29.25,0.21
2024-01-09 23:30,56,17,29.23,0.34
2024-01-09 23:51,57,12,29.22,0.38
2024-01-10 00:51,55,17,29.11,0.21
2024-01-10 01:41,54,20,29.06,0.08
2024-01-10 01:51,54,18,29.06,0.08
2024-01-10 02:06,55,22,29.05,0.04
2024-01-10 02:22,55,18,29.03,0.05
2024-01-10 02:36,54,20,29.02,0.05
2024-01-10 02:51,54,15,29.0,0.06
2024-01-10 03:29,54,13,28.98,0
2024-01-10 03:44,54,15,28.99,0
2024-01-10 03:51,54,12,28.99,0
2024-01-10 04:41,55,8,28.98,0
2024-01-10 04:46,55,10,28.98,0
2024-01-10 04:51,55,8,28.98,0
2024-01-10 05:51,53,18,29.03,0.0
2024-01-10 06:51,51,16,29.07,0
2024-01-10 07:51,50,22,29.11,0
2024-01-10 08:51,50,21,29.17,0
2024-01-10 09:51,49,24,29.21,0
2024-01-10 10:51,49,14,29.25,0
2024-01-10 11:51,50,17,29.25,0
2024-01-10 12:51,49,24,29.28,0
2024-01-10 13:51,49,26,29.32,0
2024-01-10 14:51,48,22,29.37,0
2024-01-10 15:51,48,18,29.42,0
2024-01-10 16:51,48,20,29.46,0
2024-01-10 17:51,48,20,29.49,0
2024-01-10 18:51,48,16,29.55,0
2024-01-10 19:51,47,16,29.58,0
2024-01-10 20:51,47,17,29.6,0
2024-01-10 21:51,46,17,29.62,0
2024-01-10 22:51,45,21,29.64,0
2024-01-10 23:51,45,22,29.66,0
2024-01-11 00:51,44,17,29.68,0
2024-01-11 01:51,44,18,29.7,0
2024-01-11 02:51,44,14,29.73,0
2024-01-11 03:51,44,15,29.74,0
2024-01-11 04:51,43,13,29.75,0
2024-01-11 05:51,43,13,29.77,0
2024-01-11 06:51,42,14,29.8,0
2024-01-11 07:51,42,13,29.82,0
2024-01-11 08:51,43,14,29.84,0
2024-01-11 09:51,44,13,29.84,0
2024-01-11 10:51,45,16,29.84,0
2024-01-11 11:51,43,13,29.83,0
2024-01-11 12:51,43,16,29.81,0
2024-01-11 13:51,45,10,29.79,0
2024-01-11 14:51,46,9,29.8,0
2024-01-11 15:51,46,10,29.82,0
2024-01-11 16:51,46,13,29.84,0
2024-01-11 17:51,46,8,29.85,0
2024-01-11 18:51,46,9,29.88,0
2024-01-11 19:51,46,13,29.89,0
2024-01-11 20:51,46,13,29.92,0
2024-01-11 21:51,46,10,29.94,0
2024-01-11 22:51,45,12,29.96,0
2024-01-11 23:51,44,9,29.98,0
2024-01-12 00:51,44,9,30.01,0
2024-01-12 01:51,45,12,30.04,0
2024-01-12 02:51,44,12,30.08,0
2024-01-12 03:51,44,10,30.08,0
2024-01-12 04:51,43,7,30.1,0
2024-01-12 05:51,43,13,30.11,0
2024-01-12 06:51,43,10,30.13,0
2024-01-12 07:51,43,12,30.16,0
2024-01-12 08:51,43,6,30.17,0
2024-01-12 09:51,44,6,30.18,0
2024-01-12 10:51,46,3,30.19,0
2024-01-12 11:51,46,7,30.18,0
2024-01-12 12:51,46,9,30.13,0
2024-01-12 13:51,49,12,30.1,0
2024-01-12 14:51,48,15,30.1,0
2024-01-12 15:51,46,13,30.08,0
2024-01-12 16:51,45,13,30.05,0
2024-01-12 17:51,44,14,30.0,0
2024-01-12 18:51,45,12,29.96,0
2024-01-12 19:51,46,14,29.91,0
2024-01-12 20:51,47,18,29.84,0
2024-01-12 21:51,47,20,29.82,0
2024-01-12 22:51,47,22,29.77,0.0
2024-01-12 23:31,47,26,29.69,0.05
2024-01-12 23:51,47,24,29.68,0.06
2024-01-13 00:13,48,24,29.66,0.02
2024-01-13 00:51,49,28,29.58,0.08
2024-01-13 01:51,50,23,29.51,0.24
2024-01-13 02:26,50,22,29.48,0.19
2024-01-13 02:51,51,18,29.44,0.36
2024-01-13 03:51,53,16,29.37,0.3
2024-01-13 04:42,53,14,29.29,0.03
2024-01-13 04:51,53,10,29.28,0.04
2024-01-13 05:07,54,10,29.27,0
2024-01-13 05:51,55,18,29.24,0
2024-01-13 06:33,54,16,29.22,0
2024-01-13 06:51,54,12,29.21,0
2024-01-13 07:51,54,14,29.18,0
2024-01-13 08:51,55,9,29.16,0
2024-01-13 09:25,56,10,29.17,0.01
2024-01-13 09:48,59,21,29.17,0.01
2024-01-13 09:51,59,20,29.17,0.01
2024-01-13 10:51,59,16,29.17,0
2024-01-13 11:51,57,20,29.16,0
2024-01-13 12:51,50,25,29.21,0.0
2024-01-13 13:51,50,22,29.23,0.0
2024-01-13 14:51,49,29,29.28,0
2024-01-13 15:51,48,28,29.34,0
2024-01-13 16:51,46,23,29.39,0
2024-01-13 17:51,44,25,29.45,0
2024-01-13 18:51,43,25,29.5,0
2024-01-13 19:51,40,23,29.56,0
2024-01-13 20:51,39,26,29.61,0
2024-01-13 21:51,38,22,29.64,0
2024-01-13 22:51,37,22,29.69,0
2024-01-13 23:51,36,16,29.72,0
2024-01-14 00:51,36,28,29.75,0
2024-01-14 01:51,35,21,29.78,0
2024-01-14 02:51,35,20,29.8,0
2024-01-14 03:51,35,22,29.81,0
2024-01-14 04:51,34,13,29.82,0
2024-01-14 05:51,34,14,29.85,0
2024-01-14 06:51,33,15,29.86,0
2024-01-14 07:51,34,14,29.85,0
2024-01-14 08:51,35,15,29.84,0
2024-01-14 09:51,38,15,29.84,0
2024-01-14 10:51,41,17,29.78,0
2024-01-14 11:51,43,16,29.74,0
2024-01-14 12:51,43,21,29.72,0
2024-01-14 12:58,43,23,29.73,0.0
2024-01-14 13:18,37,20,29.77,0.0
2024-01-14 13:38,37,23,29.78,0.0
2024-01-14 13:51,39,25,29.77,0.0
2024-01-14 14:04,39,16,29.77,0.0
2024-01-14 14:36,39,13,29.79,0.0
2024-01-14 14:51,39,25,29.79,0.0
2024-01-14 15:51,39,35,29.84,0
2024-01-14 16:51,36,32,29.92,0
2024-01-14 17:51,34,25,30.0,0
2024-01-14 18:51,33,21,30.04,0
2024-01-14 19:51,31,15,30.08,0
2024-01-14 20:51,30,15,30.09,0
2024-01-14 21:51,29,13,30.11,0
2024-01-14 22:51,28,15,30.12,0
2024-01-14 23:51,28,16,30.13,0
2024-01-15 00:51,27,13,30.15,0
2024-01-15 01:51,26,12,30.17,0
2024-01-15 02:51,26,13,30.18,0
2024-01-15 03:51,25,14,30.17,0
2024-01-15 04:51,25,10,30.19,0
2024-01-15 05:51,24,12,30.22,0
2024-01-15 06:51,24,9,30.23,0
2024-01-15 07:51,25,7,30.24,0
2024-01-15 08:51,26,8,30.24,0
2024-01-15 09:51,26,9,30.26,0
2024-01-15 10:51,27,8,30.26,0
2024-01-15 11:51,28,8,30.23,0
2024-01-15 12:51,28,8,30.21,0
2024-01-15 13:51,29,9,30.2,0
2024-01-15 14:51,29,8,30.19,0
2024-01-15 15:51,29,3,30.19,0
2024-01-15 16:51,29,3,30.19,0
2024-01-15 17:51,29,8,30.19,0
2024-01-15 18:51,29,9,30.17,0
2024-01-15 19:51,29,9,30.19,0
2024-01-15 20:42,29,6,30.19,0.0
2024-01-15 20:51,28,9,30.19,0.0
2024-01-15 21:38,26,3,30.18,0.0
2024-01-15 21:51,26,3,30.18,0.0
2024-01-15 22:03,27,6,30.18,0.0
2024-01-15 22:17,26,5,30.18,0.01
2024-01-15 22:48,27,6,30.17,0.01
2024-01-15 22:51,26,6,30.17,0.01
2024-01-15 23:10,26,6,30.17,0.01
2024-01-15 23:30,25,5,30.15,0.02
2024-01-15 23:47,25,0,30.14,0.03
2024-01-15 23:51,25,0,30.14,0.03
2024-01-16 00:51,26,3,30.12,0.02
2024-01-16 01:07,26,3,30.11,0.01
2024-01-16 01:22,26,5,30.11,0.02
2024-01-16 01:41,26,5,30.1,0.02
2024-01-16 01:51,26,6,30.09,0.02
2024-01-16 02:36,26,7,30.08,0.0
2024-01-16 02:51,26,7,30.07,0.0
2024-01-16 03:51,26,9,30.03,0.01
2024-01-16 04:17,26,8,30.03,0.0
2024-01-16 04:43,26,8,30.02,0.01
2024-01-16 04:46,27,7,30.02,0.01
2024-01-16 04:51,26,9,30.01,0.02
2024-01-16 05:07,26,7,30.01,0.0
2024-01-16 05:31,26,7,30.0,0.01
2024-01-16 05:46,27,7,30.0,0.01
2024-01-16 05:51,27,8,29.99,0.01
2024-01-16 06:47,28,8,29.95,0.01
2024-01-16 06:51,28,10,29.95,0.01
2024-01-16 07:51,27,10,29.92,0.02
2024-01-16 08:26,28,12,29.9,0.0
2024-01-16 08:51,28,10,29.89,0.01
2024-01-16 09:51,30,9,29.85,0.03
2024-01-16 10:51,30,10,29.8,0.04
2024-01-16 10:59,30,9,29.79,0.01
2024-01-16 11:48,30,12,29.72,0.06
2024-01-16 11:51,31,10,29.72,0.07
2024-01-16 12:51,31,10,29.66,0.02
2024-01-16 13:02,31,13,29.65,0.01
2024-01-16 13:46,32,9,29.66,0.02
2024-01-16 13:51,32,13,29.66,0.02
2024-01-16 14:14,30,15,29.66,0.02
2024-01-16 14:51,31,17,29.68,0.02
2024-01-16 15:33,29,17,29.69,0.0
2024-01-16 15:38,29,13,29.7,0.01
2024-01-16 15:51,29,20,29.7,0.01
2024-01-16 16:51,29,14,29.7,0.0
2024-01-16 17:11,29,16,29.7,0.0
2024-01-16 17:19,30,17,29.7,0.0
2024-01-16 17:51,30,16,29.73,0.0
2024-01-16 18:51,29,20,29.74,0
2024-01-16 19:51,28,18,29.75,0
2024-01-16 20:51,27,22,29.77,0
2024-01-16 21:51,26,25,29.8,0
2024-01-16 22:51,24,18,29.83,0
2024-01-16 23:51,24,21,29.85,0
2024-01-17 00:51,23,17,29.86,0
2024-01-17 01:51,23,15,29.87,0
2024-01-17 02:51,22,16,29.88,0
2024-01-17 03:51,21,18,29.87,0
2024-01-17 04:51,21,21,29.89,0
2024-01-17 05:51,20,16,29.92,0
2024-01-17 06:51,19,14,29.94,0
2024-01-17 07:51,19,14,29.96,0
2024-01-17 08:51,19,18,29.98,0
2024-01-17 09:51,20,15,29.99,0
2024-01-17 10:51,20,16,29.99,0
2024-01-17 11:51,22,20,29.97,0
2024-01-17 12:51,24,15,29.95,0
2024-01-17 13:51,24,12,29.94,0
2024-01-17 14:51,25,20,29.96,0
2024-01-17 15:51,25,17,29.98,0
2024-01-17 16:51,24,17,29.99,0
2024-01-17 17:51,24,12,30.02,0
2024-01-17 18:51,24,14,30.05,0
2024-01-17 19:51,24,15,30.05,0
2024-01-17 20:51,24,18,30.06,0
2024-01-17 21:51,24,17,30.09,0
2024-01-17 22:51,24,17,30.12,0
2024-01-17 23:51,24,12,30.12,0
2024-01-18 00:51,23,12,30.12,0
2024-01-18 01:51,24,12,30.14,0
2024-01-18 02:51,24,12,30.14,0
2024-01-18 03:51,24,12,30.15,0
2024-01-18 04:51,25,17,30.13,0
2024-01-18 05:51,25,12,30.15,0
2024-01-18 06:51,25,16,30.15,0
2024-01-18 07:51,25,12,30.16,0
2024-01-18 08:51,26,13,30.19,0
2024-01-18 09:51,28,13,30.19,0
2024-01-18 10:51,30,9,30.17,0
2024-01-18 11:47,28,21,30.17,0.0
2024-01-18 11:51,28,17,30.17,0.0
2024-01-18 12:51,28,6,30.13,0.0
2024-01-18 13:02,29,6,30.11,0.0
2024-01-18 13:51,31,8,30.09,0.0
2024-01-18 14:51,31,10,30.07,0
2024-01-18 15:51,32,10,30.05,0
2024-01-18 16:51,33,10,30.03,0
2024-01-18 17:51,33,7,30.05,0
2024-01-18 18:51,33,6,30.06,0
2024-01-18 19:51,33,7,30.06,0
2024-01-18 20:51,33,6,30.05,0
2024-01-18 21:51,33,7,30.02,0
2024-01-18 22:51,34,0,30.01,0
2024-01-18 23:51,33,6,29.99,0
2024-01-19 00:51,32,3,29.96,0
2024-01-19 01:51,32,6,29.95,0
2024-01-19 02:51,32,6,29.94,0
2024-01-19 03:51,32,7,29.91,0
2024-01-19 04:51,31,7,29.9,0
2024-01-19 05:51,31,7,29.89,0
2024-01-19 06:51,30,12,29.86,0
2024-01-19 07:51,31,12,29.84,0
2024-01-19 08:51,31,15,29.85,0.0
2024-01-19 09:30,30,10,29.84,0.0
2024-01-19 09:34,30,12,29.84,0.0
2024-01-19 09:51,30,14,29.83,0.0
2024-01-19 10:51,29,16,29.81,0.0
2024-01-19 11:31,28,13,29.77,0.01
2024-01-19 11:38,28,10,29.77,0.01
2024-01-19 11:51,28,13,29.76,0.01
2024-01-19 12:29,29,14,29.74,0.01
2024-01-19 12:48,28,13,29.73,0.01
