"Time Stamp","Time Zone","Name","PTID","Load"
"12/17/2024 06:40:00","EST","WEST",61752,1818.3323
"12/17/2024 06:45:00","EST","CAPITL",61757,1373.6252
"12/17/2024 06:45:00","EST","CENTRL",61754,1863.7737
"12/17/2024 06:45:00","EST","DUNWOD",61760,629.7456
"12/17/2024 06:45:00","EST","GENESE",61753,1120.7076
"12/17/2024 06:45:00","EST","HUD VL",61758,1094.6934
"12/17/2024 06:45:00","EST","LONGIL",61762,1977.074
"12/17/2024 06:45:00","EST","MHK VL",61756,954.0602
"12/17/2024 06:45:00","EST","MILLWD",61759,296.7888
"12/17/2024 06:45:00","EST","N.Y.C.",61761,5026.7993
"12/17/2024 06:45:00","EST","NORTH",61755,621.1095
"12/17/2024 06:45:00","EST","WEST",61752,1783.8815
"12/17/2024 06:50:00","EST","CAPITL",61757,1387.9548
"12/17/2024 06:50:00","EST","CENTRL",61754,1815.0986
"12/17/2024 06:50:00","EST","DUNWOD",61760,624.1238
"12/17/2024 06:50:00","EST","GENESE",61753,1132.0999
"12/17/2024 06:50:00","EST","HUD VL",61758,1086.3654
"12/17/2024 06:50:00","EST","LONGIL",61762,1985.2273
"12/17/2024 06:50:00","EST","MHK VL",61756,945.5734
"12/17/2024 06:50:00","EST","MILLWD",61759,291.4315
"12/17/2024 06:50:00","EST","N.Y.C.",61761,5089.426
"12/17/2024 06:50:00","EST","NORTH",61755,637.967
"12/17/2024 06:50:00","EST","WEST",61752,1834.9116
"12/17/2024 06:55:00","EST","CAPITL",61757,1397.5828
"12/17/2024 06:55:00","EST","CENTRL",61754,1837.1511
"12/17/2024 06:55:00","EST","DUNWOD",61760,616.8479
"12/17/2024 06:55:00","EST","GENESE",61753,1137.5616
"12/17/2024 06:55:00","EST","HUD VL",61758,1080.0295
"12/17/2024 06:55:00","EST","LONGIL",61762,2018.4854
"12/17/2024 06:55:00","EST","MHK VL",61756,948.0811
"12/17/2024 06:55:00","EST","MILLWD",61759,304.7003
"12/17/2024 06:55:00","EST","N.Y.C.",61761,5126.6865
"12/17/2024 06:55:00","EST","NORTH",61755,666.4453
"12/17/2024 06:55:00","EST","WEST",61752,1850.8523
"12/17/2024 07:00:00","EST","CAPITL",61757,1406.988
"12/17/2024 07:00:00","EST","CENTRL",61754,1846.5061
"12/17/2024 07:00:00","EST","DUNWOD",61760,636.796
"12/17/2024 07:00:00","EST","GENESE",61753,1143.3541
"12/17/2024 07:00:00","EST","HUD VL",61758,1092.2911
"12/17/2024 07:00:00","EST","LONGIL",61762,2028.3726
"12/17/2024 07:00:00","EST","MHK VL",61756,978.0584
"12/17/2024 07:00:00","EST","MILLWD",61759,299.7947
"12/17/2024 07:00:00","EST","N.Y.C.",61761,5169.4067
"12/17/2024 07:00:00","EST","NORTH",61755,623.4395
"12/17/2024 07:00:00","EST","WEST",61752,1849.2771
"12/17/2024 07:05:00","EST","CAPITL",61757,1404.187
"12/17/2024 07:05:00","EST","CENTRL",61754,1844.9395
"12/17/2024 07:05:00","EST","DUNWOD",61760,655.4527
"12/17/2024 07:05:00","EST","GENESE",61753,1155.2542
"12/17/2024 07:05:00","EST","HUD VL",61758,1099.237
"12/17/2024 07:05:00","EST","LONGIL",61762,2040.3413
"12/17/2024 07:05:00","EST","MHK VL",61756,983.4791
"12/17/2024 07:05:00","EST","MILLWD",61759,291.3636
"12/17/2024 07:05:00","EST","N.Y.C.",61761,5175.5537
"12/17/2024 07:05:00","EST","NORTH",61755,640.2337
"12/17/2024 07:05:00","EST","WEST",61752,1858.0901
"12/17/2024 07:09:36","EST","CAPITL",61757,1440.1605
"12/17/2024 07:09:36","EST","CENTRL",61754,1874.4019
"12/17/2024 07:09:36","EST","DUNWOD",61760,650.4258
"12/17/2024 07:09:36","EST","GENESE",61753,1166.1951
"12/17/2024 07:09:36","EST","HUD VL",61758,1104.8086
"12/17/2024 07:09:36","EST","LONGIL",61762,2065.625
"12/17/2024 07:09:36","EST","MHK VL",61756,989.7083
"12/17/2024 07:09:36","EST","MILLWD",61759,307.3146
"12/17/2024 07:09:36","EST","N.Y.C.",61761,5250.0938
"12/17/2024 07:09:36","EST","NORTH",61755,639.1932
"12/17/2024 07:09:36","EST","WEST",61752,1884.3762
"12/17/2024 07:10:00","EST","CAPITL",61757,1433.1179
"12/17/2024 07:10:00","EST","CENTRL",61754,1835.1355
"12/17/2024 07:10:00","EST","DUNWOD",61760,660.721
"12/17/2024 07:10:00","EST","GENESE",61753,1167.1346
"12/17/2024 07:10:00","EST","HUD VL",61758,1142.1157
"12/17/2024 07:10:00","EST","LONGIL",61762,2071.2732
"12/17/2024 07:10:00","EST","MHK VL",61756,987.277
"12/17/2024 07:10:00","EST","MILLWD",61759,319.1846
"12/17/2024 07:10:00","EST","N.Y.C.",61761,5327.8184
"12/17/2024 07:10:00","EST","NORTH",61755,653.4064
"12/17/2024 07:10:00","EST","WEST",61752,1911.5852
"12/17/2024 07:11:24","EST","CAPITL",61757,1426.4363
"12/17/2024 07:11:24","EST","CENTRL",61754,1844.4363
"12/17/2024 07:11:24","EST","DUNWOD",61760,653.91
"12/17/2024 07:11:24","EST","GENESE",61753,1168.1039
"12/17/2024 07:11:24","EST","HUD VL",61758,1124.2832
"12/17/2024 07:11:24","EST","LONGIL",61762,2067.7502
"12/17/2024 07:11:24","EST","MHK VL",61756,996.1971
"12/17/2024 07:11:24","EST","MILLWD",61759,297.9142
"12/17/2024 07:11:24","EST","N.Y.C.",61761,5317.6475
"12/17/2024 07:11:24","EST","NORTH",61755,633.3612
"12/17/2024 07:11:24","EST","WEST",61752,1888.7738
"12/17/2024 07:15:00","EST","CAPITL",61757,1437.5675
"12/17/2024 07:15:00","EST","CENTRL",61754,1876.9102
"12/17/2024 07:15:00","EST","DUNWOD",61760,649.8005
"12/17/2024 07:15:00","EST","GENESE",61753,1177.8438
"12/17/2024 07:15:00","EST","HUD VL",61758,1129.9532
"12/17/2024 07:15:00","EST","LONGIL",61762,2064.5068
"12/17/2024 07:15:00","EST","MHK VL",61756,989.473
"12/17/2024 07:15:00","EST","MILLWD",61759,309.8747
"12/17/2024 07:15:00","EST","N.Y.C.",61761,5348.419
"12/17/2024 07:15:00","EST","NORTH",61755,632.943
"12/17/2024 07:15:00","EST","WEST",61752,1903.9331
"12/17/2024 07:20:00","EST","CAPITL",61757,1435.0242
"12/17/2024 07:20:00","EST","CENTRL",61754,1896.5398
"12/17/2024 07:20:00","EST","DUNWOD",61760,647.678
"12/17/2024 07:20:00","EST","GENESE",61753,1175.999
"12/17/2024 07:20:00","EST","HUD VL",61758,1126.3413
"12/17/2024 07:20:00","EST","LONGIL",61762,2101.3486
"12/17/2024 07:20:00","EST","MHK VL",61756,979.7551
"12/17/2024 07:20:00","EST","MILLWD",61759,294.1218
"12/17/2024 07:20:00","EST","N.Y.C.",61761,5383.058
"12/17/2024 07:20:00","EST","NORTH",61755,640.4024
"12/17/2024 07:20:00","EST","WEST",61752,1907.5782
"12/17/2024 07:25:00","EST","CAPITL",61757,1456.0989
"12/17/2024 07:25:00","EST","CENTRL",61754,1880.2876
"12/17/2024 07:25:00","EST","DUNWOD",61760,643.5933
"12/17/2024 07:25:00","EST","GENESE",61753,1188.158
"12/17/2024 07:25:00","EST","HUD VL",61758,1141.337
"12/17/2024 07:25:00","EST","LONGIL",61762,2103.6338
"12/17/2024 07:25:00","EST","MHK VL",61756,996.7603
"12/17/2024 07:25:00","EST","MILLWD",61759,307.0058
"12/17/2024 07:25:00","EST","N.Y.C.",61761,5410.944
"12/17/2024 07:25:00","EST","NORTH",61755,632.2126
"12/17/2024 07:25:00","EST","WEST",61752,1922.21
"12/17/2024 07:30:00","EST","CAPITL",61757,1431.7917
"12/17/2024 07:30:00","EST","CENTRL",61754,1885.638
"12/17/2024 07:30:00","EST","DUNWOD",61760,674.4263
"12/17/2024 07:30:00","EST","GENESE",61753,1190.1321
"12/17/2024 07:30:00","EST","HUD VL",61758,1144.6373
"12/17/2024 07:30:00","EST","LONGIL",61762,2078.196
"12/17/2024 07:30:00","EST","MHK VL",61756,999.8406
"12/17/2024 07:30:00","EST","MILLWD",61759,310.5146
"12/17/2024 07:30:00","EST","N.Y.C.",61761,5395.1025
"12/17/2024 07:30:00","EST","NORTH",61755,630.531
"12/17/2024 07:30:00","EST","WEST",61752,1909.9404
"12/17/2024 07:35:00","EST","CAPITL",61757,1442.2888
"12/17/2024 07:35:00","EST","CENTRL",61754,1899.321
"12/17/2024 07:35:00","EST","DUNWOD",61760,670.6797
"12/17/2024 07:35:00","EST","GENESE",61753,1194.7759
"12/17/2024 07:35:00","EST","HUD VL",61758,1153.7855
"12/17/2024 07:35:00","EST","LONGIL",61762,2090.5845
"12/17/2024 07:35:00","EST","MHK VL",61756,988.2366
"12/17/2024 07:35:00","EST","MILLWD",61759,290.219
"12/17/2024 07:35:00","EST","N.Y.C.",61761,5395.7456
"12/17/2024 07:35:00","EST","NORTH",61755,652.9959
"12/17/2024 07:35:00","EST","WEST",61752,1899.4272
"12/17/2024 07:40:00","EST","CAPITL",61757,1439.3676
"12/17/2024 07:40:00","EST","CENTRL",61754,1910.0596
"12/17/2024 07:40:00","EST","DUNWOD",61760,658.6905
"12/17/2024 07:40:00","EST","GENESE",61753,1195.0686
"12/17/2024 07:40:00","EST","HUD VL",61758,1137.7014
"12/17/2024 07:40:00","EST","LONGIL",61762,2108.9028
"12/17/2024 07:40:00","EST","MHK VL",61756,1000.5031
"12/17/2024 07:40:00","EST","MILLWD",61759,311.7595
"12/17/2024 07:40:00","EST","N.Y.C.",61761,5489.4556
"12/17/2024 07:40:00","EST","NORTH",61755,636.2918
"12/17/2024 07:40:00","EST","WEST",61752,1914.0256
"12/17/2024 07:45:00","EST","CAPITL",61757,1444.5817
"12/17/2024 07:45:00","EST","CENTRL",61754,1878.2812
"12/17/2024 07:45:00","EST","DUNWOD",61760,675.3551
"12/17/2024 07:45:00","EST","GENESE",61753,1204.0532
"12/17/2024 07:45:00","EST","HUD VL",61758,1135.4192
"12/17/2024 07:45:00","EST","LONGIL",61762,2112.816
"12/17/2024 07:45:00","EST","MHK VL",61756,995.2705
"12/17/2024 07:45:00","EST","MILLWD",61759,315.4747
"12/17/2024 07:45:00","EST","N.Y.C.",61761,5469.3745
"12/17/2024 07:45:00","EST","NORTH",61755,638.6656
"12/17/2024 07:45:00","EST","WEST",61752,1929.6378
"12/17/2024 07:50:00","EST","CAPITL",61757,1425.0596
"12/17/2024 07:50:00","EST","CENTRL",61754,1921.3267
"12/17/2024 07:50:00","EST","DUNWOD",61760,664.8345
"12/17/2024 07:50:00","EST","GENESE",61753,1214.2625
"12/17/2024 07:50:00","EST","HUD VL",61758,1125.0109
"12/17/2024 07:50:00","EST","LONGIL",61762,2101.1304
"12/17/2024 07:50:00","EST","MHK VL",61756,988.209
"12/17/2024 07:50:00","EST","MILLWD",61759,307.4039
"12/17/2024 07:50:00","EST","N.Y.C.",61761,5507.495
"12/17/2024 07:50:00","EST","NORTH",61755,645.8539
"12/17/2024 07:50:00","EST","WEST",61752,1919.0251
"12/17/2024 07:55:00","EST","CAPITL",61757,1396.1155
"12/17/2024 07:55:00","EST","CENTRL",61754,1908.4756
"12/17/2024 07:55:00","EST","DUNWOD",61760,675.8018
"12/17/2024 07:55:00","EST","GENESE",61753,1212.8845
"12/17/2024 07:55:00","EST","HUD VL",61758,1129.9281
"12/17/2024 07:55:00","EST","LONGIL",61762,2105.348
"12/17/2024 07:55:00","EST","MHK VL",61756,1009.1591
"12/17/2024 07:55:00","EST","MILLWD",61759,324.8763
"12/17/2024 07:55:00","EST","N.Y.C.",61761,5499.581
"12/17/2024 07:55:00","EST","NORTH",61755,637.9713
"12/17/2024 07:55:00","EST","WEST",61752,1925.4237
"12/17/2024 08:00:00","EST","CAPITL",61757,1429.0225
"12/17/2024 08:00:00","EST","CENTRL",61754,1883.8347
"12/17/2024 08:00:00","EST","DUNWOD",61760,652.8798
"12/17/2024 08:00:00","EST","GENESE",61753,1203.6848
"12/17/2024 08:00:00","EST","HUD VL",61758,1169.0947
"12/17/2024 08:00:00","EST","LONGIL",61762,2121.8503
"12/17/2024 08:00:00","EST","MHK VL",61756,995.4133
"12/17/2024 08:00:00","EST","MILLWD",61759,308.0841
"12/17/2024 08:00:00","EST","N.Y.C.",61761,5532.5728
"12/17/2024 08:00:00","EST","NORTH",61755,643.2487
"12/17/2024 08:00:00","EST","WEST",61752,1927.6272
"12/17/2024 08:05:00","EST","CAPITL",61757,1417.1777
"12/17/2024 08:05:00","EST","CENTRL",61754,1919.5867
"12/17/2024 08:05:00","EST","DUNWOD",61760,659.4938
"12/17/2024 08:05:00","EST","GENESE",61753,1205.1675
"12/17/2024 08:05:00","EST","HUD VL",61758,1173.7334
"12/17/2024 08:05:00","EST","LONGIL",61762,2123.9883
"12/17/2024 08:05:00","EST","MHK VL",61756,995.5356
"12/17/2024 08:05:00","EST","MILLWD",61759,293.2564
"12/17/2024 08:05:00","EST","N.Y.C.",61761,5520.796
"12/17/2024 08:05:00","EST","NORTH",61755,645.1617
"12/17/2024 08:05:00","EST","WEST",61752,1916.6797
"12/17/2024 08:10:00","EST","CAPITL",61757,1417.5574
"12/17/2024 08:10:00","EST","CENTRL",61754,1914.2466
"12/17/2024 08:10:00","EST","DUNWOD",61760,670.0667
"12/17/2024 08:10:00","EST","GENESE",61753,1195.2897
"12/17/2024 08:10:00","EST","HUD VL",61758,1172.6375
"12/17/2024 08:10:00","EST","LONGIL",61762,2128.3555
"12/17/2024 08:10:00","EST","MHK VL",61756,1008.0565
"12/17/2024 08:10:00","EST","MILLWD",61759,313.9817
"12/17/2024 08:10:00","EST","N.Y.C.",61761,5589.5503
"12/17/2024 08:10:00","EST","NORTH",61755,634.9981
"12/17/2024 08:10:00","EST","WEST",61752,1920.5269
"12/17/2024 08:15:00","EST","CAPITL",61757,1409.4459
"12/17/2024 08:15:00","EST","CENTRL",61754,1882.2617
"12/17/2024 08:15:00","EST","DUNWOD",61760,662.3025
"12/17/2024 08:15:00","EST","GENESE",61753,1199.3699
"12/17/2024 08:15:00","EST","HUD VL",61758,1159.5803
"12/17/2024 08:15:00","EST","LONGIL",61762,2127.5698
"12/17/2024 08:15:00","EST","MHK VL",61756,997.243
"12/17/2024 08:15:00","EST","MILLWD",61759,315.7998
"12/17/2024 08:15:00","EST","N.Y.C.",61761,5630.0713
"12/17/2024 08:15:00","EST","NORTH",61755,642.231
"12/17/2024 08:15:00","EST","WEST",61752,1920.017
"12/17/2024 08:20:00","EST","CAPITL",61757,1411.4154
"12/17/2024 08:20:00","EST","CENTRL",61754,1878.6296
"12/17/2024 08:20:00","EST","DUNWOD",61760,654.8981
"12/17/2024 08:20:00","EST","GENESE",61753,1211.6758
"12/17/2024 08:20:00","EST","HUD VL",61758,1158.5251
"12/17/2024 08:20:00","EST","LONGIL",61762,2142.7383
"12/17/2024 08:20:00","EST","MHK VL",61756,989.1167
"12/17/2024 08:20:00","EST","MILLWD",61759,301.4674
"12/17/2024 08:20:00","EST","N.Y.C.",61761,5608.7183
"12/17/2024 08:20:00","EST","NORTH",61755,627.7014
"12/17/2024 08:20:00","EST","WEST",61752,1903.42
"12/17/2024 08:25:00","EST","CAPITL",61757,1409.3052
"12/17/2024 08:25:00","EST","CENTRL",61754,1900.95
"12/17/2024 08:25:00","EST","DUNWOD",61760,651.5806
"12/17/2024 08:25:00","EST","GENESE",61753,1202.1125
"12/17/2024 08:25:00","EST","HUD VL",61758,1142.6228
"12/17/2024 08:25:00","EST","LONGIL",61762,2129.809
"12/17/2024 08:25:00","EST","MHK VL",61756,977.7531
"12/17/2024 08:25:00","EST","MILLWD",61759,318.0308
"12/17/2024 08:25:00","EST","N.Y.C.",61761,5678.6685
"12/17/2024 08:25:00","EST","NORTH",61755,658.2857
"12/17/2024 08:25:00","EST","WEST",61752,1899.6058
"12/17/2024 08:30:00","EST","CAPITL",61757,1400.6093
"12/17/2024 08:30:00","EST","CENTRL",61754,1907.708
"12/17/2024 08:30:00","EST","DUNWOD",61760,668.9171
"12/17/2024 08:30:00","EST","GENESE",61753,1207.2688
"12/17/2024 08:30:00","EST","HUD VL",61758,1162.5464
"12/17/2024 08:30:00","EST","LONGIL",61762,2129.5967
"12/17/2024 08:30:00","EST","MHK VL",61756,978.3711
"12/17/2024 08:30:00","EST","MILLWD",61759,310.2638
"12/17/2024 08:30:00","EST","N.Y.C.",61761,5678.4395
"12/17/2024 08:30:00","EST","NORTH",61755,642.9249
"12/17/2024 08:30:00","EST","WEST",61752,1931.1779
"12/17/2024 08:35:00","EST","CAPITL",61757,1386.581
"12/17/2024 08:35:00","EST","CENTRL",61754,1895.9182
"12/17/2024 08:35:00","EST","DUNWOD",61760,688.5549
"12/17/2024 08:35:00","EST","GENESE",61753,1207.0227
"12/17/2024 08:35:00","EST","HUD VL",61758,1152.6943
"12/17/2024 08:35:00","EST","LONGIL",61762,2127.3452
"12/17/2024 08:35:00","EST","MHK VL",61756,985.0891
"12/17/2024 08:35:00","EST","MILLWD",61759,294.4937
"12/17/2024 08:35:00","EST","N.Y.C.",61761,5668.487
"12/17/2024 08:35:00","EST","NORTH",61755,631.6015
"12/17/2024 08:35:00","EST","WEST",61752,1927.9441
"12/17/2024 08:40:00","EST","CAPITL",61757,1393.8973
"12/17/2024 08:40:00","EST","CENTRL",61754,1882.1458
"12/17/2024 08:40:00","EST","DUNWOD",61760,675.808
"12/17/2024 08:40:00","EST","GENESE",61753,1211.1802
"12/17/2024 08:40:00","EST","HUD VL",61758,1156
"12/17/2024 08:40:00","EST","LONGIL",61762,2128.8577
"12/17/2024 08:40:00","EST","MHK VL",61756,993.0154
"12/17/2024 08:40:00","EST","MILLWD",61759,296.0204
"12/17/2024 08:40:00","EST","N.Y.C.",61761,5705.7363
"12/17/2024 08:40:00","EST","NORTH",61755,620.8872
"12/17/2024 08:40:00","EST","WEST",61752,1946.5837
"12/17/2024 08:45:00","EST","CAPITL",61757,1387.8953
"12/17/2024 08:45:00","EST","CENTRL",61754,1834.7148
"12/17/2024 08:45:00","EST","DUNWOD",61760,666.4171
"12/17/2024 08:45:00","EST","GENESE",61753,1203.8668
"12/17/2024 08:45:00","EST","HUD VL",61758,1163.2054
"12/17/2024 08:45:00","EST","LONGIL",61762,2121.5693
"12/17/2024 08:45:00","EST","MHK VL",61756,982.2632
"12/17/2024 08:45:00","EST","MILLWD",61759,303.6025
"12/17/2024 08:45:00","EST","N.Y.C.",61761,5708.8633
"12/17/2024 08:45:00","EST","NORTH",61755,624.1639
"12/17/2024 08:45:00","EST","WEST",61752,1938.4744
"12/17/2024 08:50:00","EST","CAPITL",61757,1381.0953
"12/17/2024 08:50:00","EST","CENTRL",61754,1805.4587
"12/17/2024 08:50:00","EST","DUNWOD",61760,656.1776
"12/17/2024 08:50:00","EST","GENESE",61753,1212.3306
"12/17/2024 08:50:00","EST","HUD VL",61758,1105.3555
"12/17/2024 08:50:00","EST","LONGIL",61762,2125.5337
"12/17/2024 08:50:00","EST","MHK VL",61756,1005.0189
"12/17/2024 08:50:00","EST","MILLWD",61759,327.4897
"12/17/2024 08:50:00","EST","N.Y.C.",61761,5760.8145
"12/17/2024 08:50:00","EST","NORTH",61755,621.4026
"12/17/2024 08:50:00","EST","WEST",61752,1940.8854
"12/17/2024 08:55:00","EST","CAPITL",61757,1381.1223
"12/17/2024 08:55:00","EST","CENTRL",61754,1797.6936
"12/17/2024 08:55:00","EST","DUNWOD",61760,654.4912
"12/17/2024 08:55:00","EST","GENESE",61753,1205.7383
"12/17/2024 08:55:00","EST","HUD VL",61758,1145.0922
"12/17/2024 08:55:00","EST","LONGIL",61762,2108.9385
"12/17/2024 08:55:00","EST","MHK VL",61756,990.1003
"12/17/2024 08:55:00","EST","MILLWD",61759,295.4974
"12/17/2024 08:55:00","EST","N.Y.C.",61761,5745.741
"12/17/2024 08:55:00","EST","NORTH",61755,627.8999
"12/17/2024 08:55:00","EST","WEST",61752,1940.4014
"12/17/2024 09:00:00","EST","CAPITL",61757,1354.7421
"12/17/2024 09:00:00","EST","CENTRL",61754,1820.355
"12/17/2024 09:00:00","EST","DUNWOD",61760,664.4345
"12/17/2024 09:00:00","EST","GENESE",61753,1196.8906
"12/17/2024 09:00:00","EST","HUD VL",61758,1107.467
"12/17/2024 09:00:00","EST","LONGIL",61762,2112.3906
"12/17/2024 09:00:00","EST","MHK VL",61756,1009.9857
"12/17/2024 09:00:00","EST","MILLWD",61759,311.0172
"12/17/2024 09:00:00","EST","N.Y.C.",61761,5766.662
"12/17/2024 09:00:00","EST","NORTH",61755,617.6292
"12/17/2024 09:00:00","EST","WEST",61752,1940.2905
"12/17/2024 09:05:00","EST","CAPITL",61757,1368.1195
"12/17/2024 09:05:00","EST","CENTRL",61754,1800.7415
"12/17/2024 09:05:00","EST","DUNWOD",61760,684.3317
"12/17/2024 09:05:00","EST","GENESE",61753,1209.1187
"12/17/2024 09:05:00","EST","HUD VL",61758,1138.7887
"12/17/2024 09:05:00","EST","LONGIL",61762,2114.4404
"12/17/2024 09:05:00","EST","MHK VL",61756,984.111
"12/17/2024 09:05:00","EST","MILLWD",61759,309.0751
"12/17/2024 09:05:00","EST","N.Y.C.",61761,5743.5176
"12/17/2024 09:05:00","EST","NORTH",61755,644.4499
"12/17/2024 09:05:00","EST","WEST",61752,1925.5396
"12/17/2024 09:10:00","EST","CAPITL",61757,1367.816
"12/17/2024 09:10:00","EST","CENTRL",61754,1834.2593
"12/17/2024 09:10:00","EST","DUNWOD",61760,652.8948
"12/17/2024 09:10:00","EST","GENESE",61753,1204.2404
"12/17/2024 09:10:00","EST","HUD VL",61758,1129.5842
"12/17/2024 09:10:00","EST","LONGIL",61762,2108.9531
"12/17/2024 09:10:00","EST","MHK VL",61756,987.0482
"12/17/2024 09:10:00","EST","MILLWD",61759,315.6183
"12/17/2024 09:10:00","EST","N.Y.C.",61761,5819.2285
"12/17/2024 09:10:00","EST","NORTH",61755,636.6572
"12/17/2024 09:10:00","EST","WEST",61752,1951.5615
"12/17/2024 09:15:00","EST","CAPITL",61757,1340.8682
"12/17/2024 09:15:00","EST","CENTRL",61754,1785.0918
"12/17/2024 09:15:00","EST","DUNWOD",61760,653.3259
"12/17/2024 09:15:00","EST","GENESE",61753,1205.3446
"12/17/2024 09:15:00","EST","HUD VL",61758,1120.3481
"12/17/2024 09:15:00","EST","LONGIL",61762,2119.9778
"12/17/2024 09:15:00","EST","MHK VL",61756,980.0979
"12/17/2024 09:15:00","EST","MILLWD",61759,312.6495
"12/17/2024 09:15:00","EST","N.Y.C.",61761,5846.6304
"12/17/2024 09:15:00","EST","NORTH",61755,659.5147
"12/17/2024 09:15:00","EST","WEST",61752,1935.8273
"12/17/2024 09:20:00","EST","CAPITL",61757,1345.6215
"12/17/2024 09:20:00","EST","CENTRL",61754,1805.7578
"12/17/2024 09:20:00","EST","DUNWOD",61760,668.1796
"12/17/2024 09:20:00","EST","GENESE",61753,1196.9604
"12/17/2024 09:20:00","EST","HUD VL",61758,1123.5923
"12/17/2024 09:20:00","EST","LONGIL",61762,2123.2812
"12/17/2024 09:20:00","EST","MHK VL",61756,983.2297
"12/17/2024 09:20:00","EST","MILLWD",61759,309.2194
"12/17/2024 09:20:00","EST","N.Y.C.",61761,5811.257
"12/17/2024 09:20:00","EST","NORTH",61755,647.8253
"12/17/2024 09:20:00","EST","WEST",61752,1942.7483
"12/17/2024 09:25:00","EST","CAPITL",61757,1339.4211
"12/17/2024 09:25:00","EST","CENTRL",61754,1780.4543
"12/17/2024 09:25:00","EST","DUNWOD",61760,666.3833
"12/17/2024 09:25:00","EST","GENESE",61753,1199.1128
"12/17/2024 09:25:00","EST","HUD VL",61758,1082.4354
"12/17/2024 09:25:00","EST","LONGIL",61762,2117.6357
"12/17/2024 09:25:00","EST","MHK VL",61756,995.6982
"12/17/2024 09:25:00","EST","MILLWD",61759,301.3097
"12/17/2024 09:25:00","EST","N.Y.C.",61761,5820.5596
"12/17/2024 09:25:00","EST","NORTH",61755,633.6258
"12/17/2024 09:25:00","EST","WEST",61752,1942.2014
"12/17/2024 09:30:00","EST","CAPITL",61757,1318.9849
"12/17/2024 09:30:00","EST","CENTRL",61754,1780.3948
"12/17/2024 09:30:00","EST","DUNWOD",61760,675.5698
"12/17/2024 09:30:00","EST","GENESE",61753,1184.2925
"12/17/2024 09:30:00","EST","HUD VL",61758,1114.914
"12/17/2024 09:30:00","EST","LONGIL",61762,2084.691
"12/17/2024 09:30:00","EST","MHK VL",61756,975.4584
"12/17/2024 09:30:00","EST","MILLWD",61759,309.0856
"12/17/2024 09:30:00","EST","N.Y.C.",61761,5833.121
"12/17/2024 09:30:00","EST","NORTH",61755,639.7308
"12/17/2024 09:30:00","EST","WEST",61752,1955.2245
"12/17/2024 09:35:00","EST","CAPITL",61757,1304.2789
"12/17/2024 09:35:00","EST","CENTRL",61754,1764.7654
"12/17/2024 09:35:00","EST","DUNWOD",61760,678.7709
"12/17/2024 09:35:00","EST","GENESE",61753,1193.3962
"12/17/2024 09:35:00","EST","HUD VL",61758,1118.3853
"12/17/2024 09:35:00","EST","LONGIL",61762,2106.6746
"12/17/2024 09:35:00","EST","MHK VL",61756,965.4114
"12/17/2024 09:35:00","EST","MILLWD",61759,303.9424
"12/17/2024 09:35:00","EST","N.Y.C.",61761,5837.2563
"12/17/2024 09:35:00","EST","NORTH",61755,626.2093
"12/17/2024 09:35:00","EST","WEST",61752,1947.5825
"12/17/2024 09:40:00","EST","CAPITL",61757,1294.7341
"12/17/2024 09:40:00","EST","CENTRL",61754,1767.883
"12/17/2024 09:40:00","EST","DUNWOD",61760,660.9062
"12/17/2024 09:40:00","EST","GENESE",61753,1189.1127
"12/17/2024 09:40:00","EST","HUD VL",61758,1080.9966
"12/17/2024 09:40:00","EST","LONGIL",61762,2092.2087
"12/17/2024 09:40:00","EST","MHK VL",61756,963.5469
"12/17/2024 09:40:00","EST","MILLWD",61759,310.6753
"12/17/2024 09:40:00","EST","N.Y.C.",61761,5890.374
"12/17/2024 09:40:00","EST","NORTH",61755,646.8671
"12/17/2024 09:40:00","EST","WEST",61752,1950.5338
"12/17/2024 09:45:00","EST","CAPITL",61757,1295.1531
"12/17/2024 09:45:00","EST","CENTRL",61754,1707.4106
"12/17/2024 09:45:00","EST","DUNWOD",61760,667.489
"12/17/2024 09:45:00","EST","GENESE",61753,1186.3838
"12/17/2024 09:45:00","EST","HUD VL",61758,1113.8652
"12/17/2024 09:45:00","EST","LONGIL",61762,2097.6929
"12/17/2024 09:45:00","EST","MHK VL",61756,1014.6264
"12/17/2024 09:45:00","EST","MILLWD",61759,314.1917
"12/17/2024 09:45:00","EST","N.Y.C.",61761,5860.66
"12/17/2024 09:45:00","EST","NORTH",61755,611.3826
"12/17/2024 09:45:00","EST","WEST",61752,1947.1451
"12/17/2024 09:50:00","EST","CAPITL",61757,1292.1749
"12/17/2024 09:50:00","EST","CENTRL",61754,1701.8054
"12/17/2024 09:50:00","EST","DUNWOD",61760,660.4652
"12/17/2024 09:50:00","EST","GENESE",61753,1186.5522
"12/17/2024 09:50:00","EST","HUD VL",61758,1086.8259
"12/17/2024 09:50:00","EST","LONGIL",61762,2093.31
"12/17/2024 09:50:00","EST","MHK VL",61756,963.0723
"12/17/2024 09:50:00","EST","MILLWD",61759,290.9092
"12/17/2024 09:50:00","EST","N.Y.C.",61761,5822.699
"12/17/2024 09:50:00","EST","NORTH",61755,656.8812
"12/17/2024 09:50:00","EST","WEST",61752,1943.8828
"12/17/2024 09:55:00","EST","CAPITL",61757,1278.1252
"12/17/2024 09:55:00","EST","CENTRL",61754,1751.2241
"12/17/2024 09:55:00","EST","DUNWOD",61760,672.2849
